상호명,도로명주소,위도,경도
토스트카페마리경북도청점,경상북도 예천군 호명면 행복로 229,36.5782597866525,128.489343178524
다가티,경상북도 성주군 성주읍 성주순환로 271-9,35.9197275860691,128.293403956417
빌리버스,경상북도 구미시 이계북로 141,36.1059202166309,128.418024150181
세이버커피,경상북도 경산시 강변동로 164,35.8249527938137,128.73111425199
민정사주카페,경상북도 영천시 금완로 39,35.9605921718032,128.932510635344
냠냠쿠키,경상북도 구미시 고아읍 문장로 188,36.1500489483488,128.331076801559
29카페,경상북도 경주시 강동면 강동로 29,35.9885161030927,129.274269348427
금강송사회적협동조합,경상북도 울진군 금강송면 불영계곡로 1710,36.9350858750807,129.249219065664
모리커피,경상북도 포항시 북구 천마로 87,36.0844971660021,129.396505072209
좋은날카페,경상북도 구미시 선산읍 선산중앙로7길 9-8,36.2398492778634,128.294517696678
마마스카페,경상북도 경산시 남산면 삼성현공원로 72,35.8027620460104,128.80048238196
웨이글,경상북도 칠곡군 왜관읍 봉계로 180,35.9910227023532,128.442981043996
언더그라운드1959,경상북도 구미시 신시로24길 3,36.1202845593172,128.338850165116
감성커피,경상북도 안동시 경북대로 392,36.5644932055397,128.701478709903
선산카페,경상북도 구미시 선산읍 선산중앙로14길 7-1,36.2420091301577,128.299443498508
소연형,경상북도 포항시 남구 대이로143번길 17,36.0272758900708,129.338234054963
팀버산동점,경상북도 구미시 산동읍 강동로 1025,36.168679800689,128.434952740894
동지휴게실,경상북도 문경시 남산로 13,36.5925714727864,128.198921650924
봄봄상방점,경상북도 경산시 남매로2길 1,35.8120125897089,128.740965617491
오스카데그레이,경상북도 경주시 용담로104번길 13-4,35.8656440106535,129.211002485947
스윗하비,경상북도 경주시 원화로 234,35.8416129764823,129.217544198147
피크파크피크,경상북도 구미시 옥계2공단로 558-8,36.1543414177968,128.416914014632
만원의족발,경상북도 김천시 자산로 148,36.1233282731727,128.118144368078
커넥티,경상북도 포항시 남구 동해면 일월로 87,35.988665581158,129.442531387059
캘리그라피카페고운미소,경상북도 포항시 북구 환호공원길 39,36.0684887917876,129.393635599741
텐퍼센트경산,경상북도 경산시 대학로59길 18,35.8387069142016,128.753013511965
빛꾸리,경상북도 경주시 손효자길 16-1,35.8375363918957,129.210685826633
달리는커피,경상북도 경주시 황성로64번길 31-1,35.8668717613257,129.220598968201
요거트아이스크림의정석,경상북도 경산시 하양읍 대경로 763-3,35.9136433222623,128.822859544104
카페제리무드,경상북도 칠곡군 왜관읍 석전로 52-1,35.9986327918279,128.403814484086
남곡리,경상북도 구미시 비산로7길 23,36.12165805249,128.382581055613
10커피하우스,경상북도 경주시 용황로11길 40,35.885670552374,129.231364542116
마롱마롱,경상북도 청도군 청도읍 청화로 219-18,35.6399583054459,128.748008647822
뜰안에,경상북도 경주시 현곡면 동대로 222,35.8668839446381,129.201509972847
커피에반하다경산,경상북도 경산시 하양읍 하양로37길 24,35.9194905337993,128.828427042172
이구구,경상북도 경주시 감포읍 나정길 3,35.774615892475,129.493786055803
핑크라벨,경상북도 포항시 북구 해동로 287,36.0449134547234,129.370903344641
버들카페,경상북도 포항시 남구 연일읍 연일로159번길 66-1,35.9962678791871,129.350774596545
파스쿠찌경북왜관점,경상북도 칠곡군 왜관읍 중앙로 98,35.9835790996124,128.398958162568
붐비다,경상북도 포항시 남구 희망대로382번길 29,36.032227109408,129.331449662641
신촌권역농촌체험휴양마을,경상북도 청송군 진보면 신촌1길 4,36.5053863165682,129.118114187047
3평커피,경상북도 구미시 인동22길 31-9,36.0949677791136,128.426183996122
커먼스먼트,경상북도 경주시 포석로 966,35.8272412500969,129.210042482438
일리카페,경상북도 경산시 펜타힐즈2로 25,35.8270445246586,128.717542451525
지오까페,경상북도 김천시 증산면 증산로 1031,35.8989056913684,128.04406475264
더문338,경상북도 포항시 남구 오천읍 오어로298번길 26-17,35.9367265453733,129.392238537155
더리터,경상북도 경산시 청운로 13-2,35.8373282574607,128.752956207863
하늘이네,경상북도 경주시 초당길31번길 10-1,35.8456573277392,129.232804630702
카페더숲,경상북도 구미시 산동읍 인덕1길 110,36.1705803186833,128.466398875859
커피왕사곡점,경상북도 구미시 사곡로5길 2,36.0949522459523,128.359430443216
정다방,경상북도 청도군 풍각면 봉기로 136-15,35.6403860267241,128.615058214628
케이키키,경상북도 구미시 형곡동로5길 6-21,36.1061352167058,128.335290745184
카스테라카페,경상북도 김천시 신양1길 32,36.1352280693766,128.115406682895
우디세이,경상북도 포항시 남구 중흥로126번길 18,36.0149023053869,129.35425404802
대나무통카페,경상북도 포항시 남구 대송면 제내길 50-1,35.98193203884,129.362472499117
더리터,경상북도 경산시 진량읍 공단1로1길 76,35.8743461792453,128.824213775933
따뜻한세상동행커피숍,경상북도 김천시 김천로 147-1,36.1216074726829,128.117453029261
매머드커피익스프레스상주벚꽃점,경상북도 상주시 냉림4길 91,36.4243449065562,128.164221603266
커피힐,경상북도 안동시 경동로 999-10,36.5524874403108,128.763364432108
커피프로,경상북도 김천시 자산로 148,36.1233282731727,128.118144368078
둥지까페,경상북도 구미시 역전로 3,36.1294001298596,128.331156716828
교동COFFEE교동커피,경상북도 경주시 첨성로 77,35.8332564189914,129.210576528871
산아래하,경상북도 칠곡군 동명면 한티로 20,35.9805746784926,128.557950101451
봄봄선산점,경상북도 구미시 선산읍 남문로 43-1,36.2415630120631,128.301233075574
카페,경상북도 구미시 백산로5길 9,36.1219933919517,128.343290016878
카페청,경상북도 울진군 울진읍 읍내5길 29,36.9922600411666,129.402603969349
대잠맨션,경상북도 포항시 남구 대이로1번길 20,36.0148769606073,129.342883187613
카페루아드,경상북도 성주군 월항면 주산로 487,35.9527404612965,128.325861827795
폴콘,경상북도 구미시 선산대로 11,36.1311484119988,128.344029830871
카페아이엔지대구가톨릭대성예로니모관점,경상북도 경산시 하양읍 하양로 13-13,35.908980148326,128.807433743133
반월커피,경상북도 안동시 임하면 경동로 1953,36.5361558859507,128.855237092715
까망,경상북도 포항시 남구 동해면 일월로 141,35.9881339118355,129.448509880119
카페사랑채,경상북도 경주시 북군길 15-5,35.8522459999115,129.263140227771
드로잉거트,경상북도 안동시 풍천면 풍요3길 48-5,36.5768378115655,128.497580459967
천씨씨커피공단점,경상북도 구미시 1공단로 196,36.1017602132104,128.384539213557
감성커피구미,경상북도 구미시 흥안로1길 4,36.1466789504719,128.41735130089
카페백내,경상북도 성주군 선남면 관화길 92-9,35.9008351633091,128.35076291118
이디야,경상북도 경주시 양정로290번길 12,35.8584589886269,129.225407833959
커피374,경상북도 구미시 임은길 51,36.0889772669537,128.368131291264
하루커피,경상북도 포항시 남구 오천읍 하원로25번길 15-19,35.97205429388,129.403147424869
팜파스,경상북도 김천시 어모면 어모로 206,36.1753176705275,128.115343155714
미니커피,경상북도 안동시 서부시장길 6,36.5640221950456,128.715528589508
모리커피,경상북도 포항시 남구 포스코대로 340,36.0176278116843,129.360291156119
이디야경주동문로점,경상북도 경주시 동문로 91,35.8526981007165,129.21403820995
별난커피쟁이,경상북도 영천시 중앙동1길 12-1,35.9725262511889,128.934691104036
하늘커피,경상북도 포항시 남구 오천읍 원동로 88,35.9709222100196,129.402850217504
카페파스쿠찌포항영일대점,경상북도 포항시 북구 해안로 131,36.0602801184406,129.379483352832
스카이워크,경상북도 울진군 후포면 울진대게로 279,36.6818965285265,129.464143179489
계단,경상북도 경주시 포석로 1077,35.8371688343086,129.209595530716
카페온,경상북도 상주시 삼백로 255,36.4192691656735,128.171827240231
시리베이커리금,경상북도 구미시 금오산로18길 11-1,36.1254648934696,128.329918139229
메가커피,경상북도 포항시 북구 천마로90번길 3,36.0847951073844,129.397232027496
리프패럿앵무새체험관카페,경상북도 포항시 남구 효성로 15,36.0067147735601,129.335346401617
롯데커피숍,경상북도 포항시 북구 흥해읍 흥해로 47-1,36.1093905777747,129.346767166796
이노븐,경상북도 포항시 남구 연일읍 연일중앙로 7,35.9977321880691,129.344777319563
헤이올리비아,경상북도 경주시 용황로3길 9,35.883212206245,129.22144770527
델라카사옥동점,경상북도 안동시 옥동3길 32,36.5611736329903,128.702007269411
이디야경주성동,경상북도 경주시 원화로 287,35.8463948343285,129.21704166123
카페에프원,경상북도 포항시 북구 흥해읍 영일만산단로 26,36.0950094897111,129.399245047123
카페안시,경상북도 구미시 산동읍 신당3로 43,36.1563714735758,128.429061096037
커피앤밀크,경상북도 경주시 보문로 544,35.836114960025,129.279165861528
소디스에스프레소바,경상북도 포항시 남구 형산강북로 135,36.0044889364743,129.341786393654
보름달,경상북도 경주시 북성로 7,35.847758243124,129.202472296691
카페J두잉웰,경상북도 경주시 석장남길 77-4,35.856840663439,129.189135756069
보르딘,경상북도 포항시 남구 대이로59번길 9,36.0199468049859,129.340029345571
봄봄,경상북도 포항시 북구 중앙상가길 17-1,36.0370840056745,129.36280055869
하이오커피,경상북도 칠곡군 왜관읍 중앙로 210,35.9936277182245,128.399263847461
딜리,경상북도 김천시 모암길 27,36.1218054706941,128.126584981317
에이레네,경상북도 경산시 대학로9길 56-1,35.8392705258649,128.725865936216
우주라이크커피,경상북도 포항시 남구 연일읍 연일로159번길 25-1,35.9967293727215,129.346601326988
메이커스플레이스,경상북도 포항시 북구 중흥로 131,36.0164520126179,129.352694218648
그레그커피,경상북도 포항시 북구 장량로139번길 26,36.0842431467439,129.39510162957
온비,경상북도 경주시 북성로 63,35.8475247268336,129.208678999442
이디아문경새재점,경상북도 문경시 문경읍 새재로 908,36.7596803366678,128.077458776927
카페봄봄북,경상북도 포항시 북구 대신로 1,36.0442430793423,129.368050841045
몬스터커피우현점,경상북도 포항시 북구 중앙로 446,36.051893961233,129.361768438532
커피체리결,경상북도 경주시 봉황로 68,35.8456431026336,129.210266617136
느티나무,경상북도 영덕군 영덕읍 서원길 35-6,36.406121944926,129.375906812272
캠핑주스&커피,경상북도 경주시 광중1길 6-9,35.8833112885109,129.224993189302
마실커피와촌점1,경상북도 경산시 와촌면 지식산업2로 140,35.9408447988758,128.829370254585
와글,경상북도 경산시 압량읍 압독2로8길 21,35.8393415139703,128.765273176742
카페바라기,경상북도 경산시 경안로39길 14,35.824329865615,128.735712491519
다인휴게실,경상북도 의성군 다인면 서릉2길 4,36.4499516242985,128.35415583506
더준커피,경상북도 영주시 안정면 신재로 537-1,36.8461326093311,128.556897708493
투썸플레이스영주가흥점,경상북도 영주시 대학로262번길 10,36.818605424923,128.605882369633
카페홉,경상북도 상주시 화동면 이소1길 33,36.3882364595126,127.953882478809
루시구시,경상북도 포항시 남구 대이로159번길 6-4,36.0293673260965,129.338990615598
투썸플레이스구미G7,경상북도 구미시 야은로 296,36.1386363811451,128.315195110449
카페몰리,경상북도 포항시 북구 죽파로 31-1,36.0286071198779,129.360091579817
에코카페,경상북도 구미시 산동읍 강동로 876,36.1656381995697,128.450730578485
더스토리,경상북도 구미시 낙동강변로 694-4,36.1244606750554,128.382705747052
슈뢰딩거,경상북도 경산시 와촌면 불굴사길 2-6,35.9583215144354,128.79055310086
더벤티성주점,경상북도 성주군 성주읍 성주로 3248,35.9176288223181,128.28914132597
지지가든,경상북도 상주시 인평4길 6,36.3898308131524,128.174147913849
이디야황성휴포레점,경상북도 경주시 유림로 21,35.8725854897178,129.214407988855
